id	type	modified	ownerInstitutionCode	dynamicProperties	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	eventDate	eventTime	eventRemarks	locationID	country	countryCode	stateProvince	municipality	locality	verbatimLocality	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	footprintWKT	footprintSRS
02FE36AF-3EE9-4FEF-9A35-8D57422C1262	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"240" }	02FE36AF-3EE9-4FEF-9A35-8D57422C1262	D509C879-CEC9-4A2E-8838-7E287148D601	Distance sampling based on line transects	NA	NA	2008-08-17	20:22:00	Human observation	2E851775-F7EC-47D9-92AD-68C9ED8A84A3	Norway	NO	Finnmark	Kautokeino	Spielgajavrrit	Indre Finnmark	In the original data this is known as lineID 920, and reporting level: Indre Finnmark	69.2222	23.2241	EPSG:4326	100	NA	NA
1190DBEF-B4AE-46CB-A2D3-8D722059B0D4	Event	2019-08-08 14:21:03.887	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"88" }	1190DBEF-B4AE-46CB-A2D3-8D722059B0D4	A5AEE9CA-B9DF-495F-87EC-247FB7347D19	Distance sampling based on line transects	NA	NA	2018-08-11	16:15:00	Human observation	28B30EE2-8633-4068-B8E9-1D1A696DB29E	Norway	NO	Finnmark	Kautokeino	Spielgajavrrit	Indre Finnmark	In the original data this is known as lineID 892, and reporting level: Indre Finnmark	69.2545	23.39	EPSG:4326	100	NA	NA
6EA8E197-1C41-4267-ACDC-8D7A5C83553C	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"40" }	6EA8E197-1C41-4267-ACDC-8D7A5C83553C	52E0BABC-D986-4094-9144-58A5D06D0B0B	Distance sampling based on line transects	NA	NA	2007-08-10	04:00:00	Human observation	079B57A6-E9CF-4381-A928-7043AD04B793	Norway	NO	Finnmark	Kvalsund	Sennalandet	Vest Finnmark kyst	In the original data this is known as lineID 961, and reporting level: Vest Finnmark kyst	70.202	24.1138	EPSG:4326	100	NA	NA
C1079782-6B80-4E60-B99C-8D7D6F066B4E	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"80" }	C1079782-6B80-4E60-B99C-8D7D6F066B4E	611D8ADD-A8E1-4E82-B4A1-B52007E130CC	Distance sampling based on line transects	NA	NA	2010-08-15	17:50:00	Human observation	046C420B-77C9-4B0F-9F85-31C3EC58B1E3	Norway	NO	Finnmark	Porsanger	Kjæs	Vest Finnmark kyst	In the original data this is known as lineID 986, and reporting level: Vest Finnmark kyst	70.5317	25.8547	EPSG:4326	100	NA	NA
C210019C-472A-49BB-A2A3-8D85AA7FF08B	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"73" }	C210019C-472A-49BB-A2A3-8D85AA7FF08B	6DBB8078-3824-4651-800B-CA3F6391D58B	Distance sampling based on line transects	NA	NA	2017-08-11	16:29:00	Human observation	9B5A3C78-9991-467B-B6AB-8E9F3AD3F887	Norway	NO	Finnmark	Porsanger	Kjæs	Vest Finnmark kyst	In the original data this is known as lineID 1359, and reporting level: Vest Finnmark kyst	70.5378	25.8681	EPSG:4326	100	NA	NA
BE10A83D-5B7D-40F8-8E31-8DA01E913149	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"67" }	BE10A83D-5B7D-40F8-8E31-8DA01E913149	A54CA216-5431-44E6-BD81-50931B0A6067	Distance sampling based on line transects	NA	NA	2014-08-14	18:45:00	Human observation	495977AA-5AB8-48B5-998D-5A7F055F6254	Norway	NO	Finnmark	Alta	Stilla – Joatka	Vest Finnmark kyst	In the original data this is known as lineID 940, and reporting level: Vest Finnmark kyst	69.8146	23.742	EPSG:4326	100	NA	NA
8E628DD8-86BB-40AF-8293-8DA1D74AE854	Event	2018-01-31 15:51:34.25	Fefo	NA	8E628DD8-86BB-40AF-8293-8DA1D74AE854		Distance sampling based on line transects	4029	metre	2007-08-15	NA	Line transect	55D243A6-41F0-40F7-AFD7-983AB6D89CE3	Norway	NO	Finnmark	Vadsø	Byvann	Øst Finnmark	In the original data this is known as lineID 820, and reporting level: Øst Finnmark			EPSG:4326		LINESTRING (29.791838800726239 70.104896624785638, 29.796671383512297 70.140722304195677)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
D2FD3E18-B3B8-4BF4-AD7A-8DA37EC55B0C	Event	2018-01-31 15:51:34.25	Fefo	NA	D2FD3E18-B3B8-4BF4-AD7A-8DA37EC55B0C		Distance sampling based on line transects	2895	metre	2008-08-07	13:35:00/15:51:00	Line transect	A08F8D01-EB8F-4D9E-85B1-6851480F43D1	Norway	NO	Finnmark	Porsanger	Leirpollen	Vest Finnmark kyst	In the original data this is known as lineID 1010, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (25.670520168536303 70.4776449588022, 25.648256743668735 70.452898647058618)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
1734E7A4-2776-4D52-A01E-8DAFF6C99036	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"1" }	1734E7A4-2776-4D52-A01E-8DAFF6C99036	A55365DA-D2B8-47B9-95A1-907ED8DED336	Distance sampling based on line transects	NA	NA	2009-08-05	19:50:00	Human observation	38466AB4-EFD9-4BF0-89BC-AE29AA3D6E78	Norway	NO	Finnmark	Porsanger	Leirpollen	Vest Finnmark kyst	In the original data this is known as lineID 1025, and reporting level: Vest Finnmark kyst	70.39	25.5793	EPSG:4326	100	NA	NA
F793FE49-665A-4D62-A042-8DC13E5982AD	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"100" }	F793FE49-665A-4D62-A042-8DC13E5982AD	80BE8052-647F-4DAD-9417-AEA19F04C4BD	Distance sampling based on line transects	NA	NA	2005-08-16	NA	Human observation	87BD8175-D8BB-4C8B-A6D6-F4045945A1EC	Norway	NO	Finnmark	Alta	Stilla – Joatka	Vest Finnmark kyst	In the original data this is known as lineID 948, and reporting level: Vest Finnmark kyst	69.7778	23.7628	EPSG:4326	2000	NA	NA
347852DD-BF05-4AA0-BDA4-8DE496A5A8CC	Event	2018-01-31 15:51:34.25	Fefo	NA	347852DD-BF05-4AA0-BDA4-8DE496A5A8CC		Distance sampling based on line transects	4032	metre	2008-08-19	19:00:00/20:45:00	Line transect	046C420B-77C9-4B0F-9F85-31C3EC58B1E3	Norway	NO	Finnmark	Porsanger	Kjæs	Vest Finnmark kyst	In the original data this is known as lineID 986, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (25.895930999880267 70.531325265185743, 25.788072252467078 70.530639625073448)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
50736FB7-3F67-432F-A70B-8DF0AD442D22	Event	2019-08-08 14:21:03.887	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"17" }	50736FB7-3F67-432F-A70B-8DF0AD442D22	E504F831-E1EC-4A4F-BA4A-AC99403A5438	Distance sampling based on line transects	NA	NA	2018-08-16	11:46:00	Human observation	29474EA4-295F-4C4E-9BB1-BD02D5E6B41A	Norway	NO	Finnmark	Vadsø	Byvann	Øst Finnmark	In the original data this is known as lineID 819, and reporting level: Øst Finnmark	70.1224	29.8206	EPSG:4326	3000	NA	NA
9388886D-902A-413A-A320-8DFE97FEA67F	Event	2018-01-31 15:51:34.25	Fefo	NA	9388886D-902A-413A-A320-8DFE97FEA67F		Distance sampling based on line transects	3000	metre	2012-08-09	19:50:00/20:59:00	Line transect	5DDA3637-3BD0-4AFC-8046-217CEB1BBDC4	Norway	NO	Finnmark	Vardø	Komagdalen	Øst Finnmark	In the original data this is known as lineID 817, and reporting level: Øst Finnmark			EPSG:4326		LINESTRING (30.453590288565046 70.252142283168311, 30.450258987129683 70.2790165081669)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
014EE4C0-FB29-4E1A-A38D-8E27D14775E6	Event	2018-01-31 15:51:34.25	Fefo	NA	014EE4C0-FB29-4E1A-A38D-8E27D14775E6		Distance sampling based on line transects	3000	metre	2015-08-16	09:55:00/11:35:00	Line transect	1EEA9C16-DA23-4754-A185-7B2D0D546FAD	Norway	NO	Finnmark	Sør-Varanger	Pasvik	Pasvik	In the original data this is known as lineID 1135, and reporting level: Øst Finnmark			EPSG:4326		LINESTRING (29.136825005606831 69.269184075695534, 29.139476702037111 69.2960691983046)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
43307992-158A-4A89-95F2-8E2B6D12DD41	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"12" }	43307992-158A-4A89-95F2-8E2B6D12DD41	19F34273-A8D0-4772-9746-63DA7F120A29	Distance sampling based on line transects	NA	NA	2013-08-05	13:01:00	Human observation	495977AA-5AB8-48B5-998D-5A7F055F6254	Norway	NO	Finnmark	Alta	Stilla – Joatka	Vest Finnmark kyst	In the original data this is known as lineID 940, and reporting level: Vest Finnmark kyst	69.8132	23.7969	EPSG:4326	100	NA	NA
BA2A2F5D-AD17-49B9-8BB9-8E312D97E3E4	Event	2018-01-31 15:51:34.25	Fefo	NA	BA2A2F5D-AD17-49B9-8BB9-8E312D97E3E4		Distance sampling based on line transects	3112	metre	2007-08-16	NA	Line transect	87BD8175-D8BB-4C8B-A6D6-F4045945A1EC	Norway	NO	Finnmark	Alta	Stilla – Joatka	Vest Finnmark kyst	In the original data this is known as lineID 948, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (23.722656985878164 69.778375550046221, 23.802921336304319 69.777118181157476)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
B05AB21B-6F5F-421D-9FEF-8E35001468FC	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"150" }	B05AB21B-6F5F-421D-9FEF-8E35001468FC	FCC70BB0-F6FF-4FA1-9876-C39868AE3D27	Distance sampling based on line transects	NA	NA	2013-08-16	11:00:00	Human observation	9D0F5D5B-81B7-4F0E-BEA1-7B5A26394A10	Norway	NO	Finnmark	Kautokeino	Maze	Indre Finnmark	In the original data this is known as lineID 879, and reporting level: Indre Finnmark	69.4649	23.4681	EPSG:4326	100	NA	NA
EA41A320-C736-4935-9C4E-8E367376D7D6	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"0" }	EA41A320-C736-4935-9C4E-8E367376D7D6	C0CD468B-6BBC-42E2-BEE1-F0676C04F01F	Distance sampling based on line transects	NA	NA	2015-08-18	15:42:00	Human observation	A8443A2B-40B4-435B-85A9-65C5BFA68236	Norway	NO	Finnmark	Porsanger	Kjæs	Vest Finnmark kyst	In the original data this is known as lineID 1360, and reporting level: Vest Finnmark kyst	70.572	25.9238	EPSG:4326	100	NA	NA
600A1C5F-2DCF-43E2-A990-8E49D8DA0475	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"89" }	600A1C5F-2DCF-43E2-A990-8E49D8DA0475	14092811-A625-4729-AEE3-EB8CA70E7439	Distance sampling based on line transects	NA	NA	2011-08-07	19:38:00	Human observation	EF4F6EC5-E42C-4896-B720-419602BDA1CC	Norway	NO	Finnmark	Alta	Stilla – Joatka	Vest Finnmark kyst	In the original data this is known as lineID 939, and reporting level: Vest Finnmark kyst	69.818	23.7198	EPSG:4326	100	NA	NA
788482A2-845D-4DEB-8C60-8E4BF71FFC3C	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"149" }	788482A2-845D-4DEB-8C60-8E4BF71FFC3C	4BAB7D90-07D1-44F7-BF8C-DA6EA27F5004	Distance sampling based on line transects	NA	NA	2004-08-15	NA	Human observation	937868A2-7D68-4009-ABAC-0510D7F84CBF	Norway	NO	Finnmark	Tana	Maskevarre	Øst Finnmark	In the original data this is known as lineID 1115, and reporting level: Øst Finnmark	70.2009	28.0394	EPSG:4326	100	NA	NA
3499B83A-F7C8-4D41-90F8-8E5228A59588	Event	2018-01-31 15:51:34.25	Fefo	NA	3499B83A-F7C8-4D41-90F8-8E5228A59588		Distance sampling based on line transects	4151	metre	2014-08-08	16:10:00/18:00:00	Line transect	7B956867-4585-4759-8D5A-14D032A0111B	Norway	NO	Finnmark	Kvalsund	Sennalandet	Vest Finnmark kyst	In the original data this is known as lineID 965, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (24.051561357039834 70.186758720842818, 24.056859977476122 70.149594703312374)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
004BCE03-5AAB-4866-8A56-8E5671897C7D	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"158" }	004BCE03-5AAB-4866-8A56-8E5671897C7D	7C4C5A30-8214-40FC-8A8F-A9498BB03C93	Distance sampling based on line transects	NA	NA	2017-08-08	15:15:00	Human observation	D0309E01-8F9F-4E0C-8528-449365B46E8D	Norway	NO	Finnmark	Vadsø	Byvann	Øst Finnmark	In the original data this is known as lineID 822, and reporting level: Øst Finnmark	70.1298	29.9448	EPSG:4326	100	NA	NA
8F1969A8-D869-4520-BB42-8E589F94BBAE	Event	2018-01-31 15:51:34.25	Fefo	NA	8F1969A8-D869-4520-BB42-8E589F94BBAE		Distance sampling based on line transects	4216	metre	2002-08-14	NA	Line transect	D93EE4F8-5564-432D-A78F-B19BB20E1036	Norway	NO	Finnmark	Alta	Stilla – Joatka	Vest Finnmark kyst	In the original data this is known as lineID 950, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (23.832786642829905 69.767665154112635, 23.724090290028112 69.769378247610916)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
2413A628-1B10-4944-BD66-8E611DA52579	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"45" }	2413A628-1B10-4944-BD66-8E611DA52579	0EF35318-EDE8-4A9C-9BF0-C9CD13CB9EB0	Distance sampling based on line transects	NA	NA	2003-08-12	NA	Human observation	D8D0397D-850B-4982-A329-8C77167ED423	Norway	NO	Finnmark	Hasvik	Sørøya	Vest Finnmark kyst	In the original data this is known as lineID 951, and reporting level: Vest Finnmark kyst	70.6143	22.0987	EPSG:4326	2000	NA	NA
FD7C1D18-7E12-4CC4-9B79-8E69CB435C71	Event	2018-01-31 15:51:34.25	Fefo	NA	FD7C1D18-7E12-4CC4-9B79-8E69CB435C71		Distance sampling based on line transects	3951	metre	2016-08-09	17:05:00/19:50:00	Line transect	079B57A6-E9CF-4381-A928-7043AD04B793	Norway	NO	Finnmark	Kvalsund	Sennalandet	Vest Finnmark kyst	In the original data this is known as lineID 961, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (24.064043016099259 70.201325210862848, 24.1684044995859 70.203001842805662)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
43B3CCBE-A4AA-40D2-9DAC-8E7A56D43774	Event	2018-01-31 15:51:34.25	Fefo	NA	43B3CCBE-A4AA-40D2-9DAC-8E7A56D43774		Distance sampling based on line transects	4201	metre	2015-08-19	19:05:00/20:46:00	Line transect	D93EE4F8-5564-432D-A78F-B19BB20E1036	Norway	NO	Finnmark	Alta	Stilla – Joatka	Vest Finnmark kyst	In the original data this is known as lineID 950, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (23.832786642829905 69.767665154112635, 23.724090290028112 69.769378247610916)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
C58D1281-47BE-4E34-B082-8E946754BBA4	Event	2018-01-31 15:51:34.25	Fefo	NA	C58D1281-47BE-4E34-B082-8E946754BBA4		Distance sampling based on line transects	2501	metre	2014-08-17	10:47:00/12:25:00	Line transect	47E47DEA-F5EB-4474-93AB-AAD88803E6EA	Norway	NO	Finnmark	Måsøy	Rolvsøy	Vest Finnmark kyst	In the original data this is known as lineID 1280, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (24.030618938427988 70.992459232072989, 24.027246435453158 71.01484462985421)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
75D3380B-22BC-4DC7-8661-8E95B46A05DE	Event	2018-01-31 15:51:34.25	Fefo	NA	75D3380B-22BC-4DC7-8661-8E95B46A05DE		Distance sampling based on line transects	3001	metre	2015-08-07	12:00:00/13:14:00	Line transect	45DE202D-A124-481E-9933-5D3ABCA35321	Norway	NO	Finnmark	Måsøy	Hjelmsøy	Vest Finnmark kyst	In the original data this is known as lineID 1281, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (24.774506397848484 71.061170962597885, 24.691755015358744 71.060164618785478)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
31615216-5700-4548-A257-8EB7264FFF62	Event	2018-01-31 15:51:34.25	Fefo	NA	31615216-5700-4548-A257-8EB7264FFF62		Distance sampling based on line transects	4349	metre	2011-08-05	13:05:00/15:10:00	Line transect	F9BE69C3-E4EC-4944-ABAC-08D62BF9CD22	Norway	NO	Finnmark	Porsanger	Leirpollen	Vest Finnmark kyst	In the original data this is known as lineID 1029, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (25.481106590340072 70.371377514244585, 25.59655448288667 70.372313185768874)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
47C1690F-0408-45BF-B236-8EC2F1A39863	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"30" }	47C1690F-0408-45BF-B236-8EC2F1A39863	32B7DA23-86AE-466D-B000-4E689A578A6A	Distance sampling based on line transects	NA	NA	2004-08-07	NA	Human observation	155EF6C4-7FCC-4C11-8143-7DDB70835986	Norway	NO	Finnmark	Sør-Varanger	Pasvik	Pasvik	In the original data this is known as lineID 1139, and reporting level: Øst Finnmark	69.4796	29.7286	EPSG:4326	2000	NA	NA
6EBCB06C-B107-47E4-B6CF-8ED1CDF7424B	Event	2018-01-31 15:51:34.25	Fefo	NA	6EBCB06C-B107-47E4-B6CF-8ED1CDF7424B		Distance sampling based on line transects	4179	metre	2008-08-16	16:20:00/18:40:00	Line transect	556899B0-DF28-437F-A59F-7125508518D4	Norway	NO	Finnmark	Kautokeino	Spielgajavrrit	Indre Finnmark	In the original data this is known as lineID 910, and reporting level: Indre Finnmark			EPSG:4326		LINESTRING (23.224196435498246 69.175210361866775, 23.329035939389296 69.1738241623749)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
F92B9B55-CCBC-4C15-9196-8EDE5E33552E	Event	2018-01-31 15:51:34.25	Fefo	NA	F92B9B55-CCBC-4C15-9196-8EDE5E33552E		Distance sampling based on line transects	2966	metre	2016-08-16	16:57:00/18:57:00	Line transect	155EF6C4-7FCC-4C11-8143-7DDB70835986	Norway	NO	Finnmark	Sør-Varanger	Pasvik	Pasvik	In the original data this is known as lineID 1139, and reporting level: Øst Finnmark			EPSG:4326		LINESTRING (29.727337070506817 69.466321750904754, 29.729873601631589 69.4928941433944)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
288BD94B-4247-4032-ACEF-8EE2DB189E61	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"29" }	288BD94B-4247-4032-ACEF-8EE2DB189E61	0261CF6F-F03A-40A3-A068-47CEDED1F507	Distance sampling based on line transects	NA	NA	2015-08-06	18:35:00	Human observation	B98AB416-5E59-479F-B5F6-8E082D8F3B4B	Norway	NO	Finnmark	Kvalsund	Sennalandet	Vest Finnmark kyst	In the original data this is known as lineID 957, and reporting level: Vest Finnmark kyst	70.2387	24.1391	EPSG:4326	100	NA	NA
8B454BA3-0834-431B-84A5-8EE5794E8235	Event	2018-01-31 15:51:34.25	Fefo	NA	8B454BA3-0834-431B-84A5-8EE5794E8235		Distance sampling based on line transects	3762	metre	2006-08-19	NA	Line transect	88CC6750-5D6B-402B-91FA-AF9286E4441B	Norway	NO	Finnmark	Kautokeino	Stalluvarre	Indre Finnmark	In the original data this is known as lineID 937, and reporting level: Stalluvarre			EPSG:4326		LINESTRING (22.517329922573357 69.245695170399983, 22.612097991882489 69.2448158143342)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
47CAE4F6-C0AD-4820-A1E2-8F00F0762CE6	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"100" }	47CAE4F6-C0AD-4820-A1E2-8F00F0762CE6	56067D4F-074A-47C0-9D0F-C1BF02C2FC2C	Distance sampling based on line transects	NA	NA	2011-08-09	15:05:00	Human observation	4A7D9B5C-0CF5-4389-8578-C6A886E04F44	Norway	NO	Finnmark	Porsanger	Leirpollen	Vest Finnmark kyst	In the original data this is known as lineID 1046, and reporting level: Vest Finnmark kyst	70.3636	25.6319	EPSG:4326	100	NA	NA
081691A4-EB2E-4BC7-B31C-8F13729BB0D8	Event	2018-01-31 15:51:34.25	Fefo	NA	081691A4-EB2E-4BC7-B31C-8F13729BB0D8		Distance sampling based on line transects	4166	metre	2003-08-08	NA	Line transect	C84218B5-1618-4F17-9F0D-133D758043FF	Norway	NO	Finnmark	Kautokeino	Maze	Indre Finnmark	In the original data this is known as lineID 875, and reporting level: Indre Finnmark			EPSG:4326		LINESTRING (23.510888535784158 69.48088403697021, 23.404896185629607 69.482378865982)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
040061C7-7C43-4623-A31B-8F21182DCB3D	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"79" }	040061C7-7C43-4623-A31B-8F21182DCB3D	CD978F57-9514-4848-A259-86C5A6412EEB	Distance sampling based on line transects	NA	NA	2000-08-16	NA	Human observation	EA3B0F4F-DE16-403A-8D8E-E16119EDB9A3	Norway	NO	Finnmark	Karasjok	Karasjok Iskuras	Indre Finnmark	In the original data this is known as lineID 1064, and reporting level: Indre Finnmark	69.3466	25.2478	EPSG:4326	2000	NA	NA
C1D59C6B-F16C-4F35-95B7-8F2A48783F69	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"24" }	C1D59C6B-F16C-4F35-95B7-8F2A48783F69	73C5E73E-10EC-4CE9-A370-85ABBB8E4793	Distance sampling based on line transects	NA	NA	2006-08-05	NA	Human observation	93AF1BE4-5FC5-4FB6-853D-F7A1306EAB30	Norway	NO	Finnmark	Kautokeino	Maze	Indre Finnmark	In the original data this is known as lineID 885, and reporting level: Indre Finnmark	69.4273	23.4893	EPSG:4326	2000	NA	NA
D46BC646-7B47-40A2-92EF-8F2FCB7197CA	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"26" }	D46BC646-7B47-40A2-92EF-8F2FCB7197CA	C40FA9EF-804C-4CE8-98E5-3C67A9ACAF8F	Distance sampling based on line transects	NA	NA	2012-08-06	13:36:00	Human observation	453A9976-CC88-44A6-A208-6A80CB16494E	Norway	NO	Finnmark	Hasvik	Sørøya	Vest Finnmark kyst	In the original data this is known as lineID 953, and reporting level: Vest Finnmark kyst	70.6137	22.1203	EPSG:4326	2000	NA	NA
AFF24C37-C26C-4F5F-8611-8F3360AF7ACF	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"67" }	AFF24C37-C26C-4F5F-8611-8F3360AF7ACF	37269373-AE1A-498D-BEE7-791CA676B645	Distance sampling based on line transects	NA	NA	2005-08-06	NA	Human observation	515BA69C-5E71-4DE5-A894-B8409563E111	Norway	NO	Finnmark	Nesseby	Nyborgmoen/Kroken	Øst Finnmark	In the original data this is known as lineID 1116, and reporting level: Øst Finnmark	70.2296	28.7344	EPSG:4326	100	NA	NA
468637DF-F01D-45BE-B5EB-8F3DD2908176	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"40" }	468637DF-F01D-45BE-B5EB-8F3DD2908176	E2965AA5-9989-4B97-8C81-1936AF5F2DAA	Distance sampling based on line transects	NA	NA	2013-08-10	12:25:00	Human observation	5F8933E1-7E6E-4611-8173-9BE7D0820BB7	Norway	NO	Finnmark	Kautokeino	Cunucearru	Indre Finnmark	In the original data this is known as lineID 824, and reporting level: Indre Finnmark	69.034	22.8044	EPSG:4326	100	NA	NA
0410B775-C2A0-47A1-B9FF-8F5CB1707FD6	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"76" }	0410B775-C2A0-47A1-B9FF-8F5CB1707FD6	E664FEEE-313D-4BB6-A2E7-6C1580920FF8	Distance sampling based on line transects	NA	NA	2002-08-14	NA	Human observation	1DE79D75-B884-4983-8566-2295BF77050D	Norway	NO	Finnmark	Alta	Stilla – Joatka	Vest Finnmark kyst	In the original data this is known as lineID 949, and reporting level: Vest Finnmark kyst	69.7731	23.7713	EPSG:4326	2000	NA	NA
712AE9A6-A638-4EF9-BDAA-8F619747A6CF	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"150" }	712AE9A6-A638-4EF9-BDAA-8F619747A6CF	838B94D6-5960-41A6-A45B-676C86182B62	Distance sampling based on line transects	NA	NA	2016-08-17	13:15:00	Human observation	22A094E2-7F36-4D55-8E02-DDC3374AE1E0	Norway	NO	Finnmark	Porsanger	Kjæs	Vest Finnmark kyst	In the original data this is known as lineID 989, and reporting level: Vest Finnmark kyst	70.5185	25.8322	EPSG:4326	100	NA	NA
